test_num,num_syscalls,program_size,time_taken
17,30,9076,11.963155
17,30,9076,11.689646
17,30,9076,11.76167
17,30,9076,7.565681
17,30,9076,11.731451
17,30,9076,8.275619
17,30,9076,12.608758
17,30,9076,7.762977
17,30,9076,7.951904
17,30,9076,8.42456
17,30,9076,12.148769
17,30,9076,7.079834
17,30,9076,12.509331
17,30,9076,7.973485
17,30,9076,12.140272
17,30,9076,8.473151
17,30,9076,7.789782
17,30,9076,11.167988
17,30,9076,7.380355
17,30,9076,8.826155
17,30,9076,12.154335
17,30,9076,8.192854
17,30,9076,7.977535
17,30,9076,8.266159
17,30,9076,11.942269
17,30,9076,11.239944
17,30,9076,6.853694
17,30,9076,10.43678
17,30,9076,12.101916
17,30,9076,11.469169
17,30,9076,6.690527
17,30,9076,7.920402
17,30,9076,11.693343
17,30,9076,7.700384
17,30,9076,12.257189
17,30,9076,12.041841
17,30,9076,11.371948
17,30,9076,12.090119
17,30,9076,7.565033
17,30,9076,11.516746
17,30,9076,6.546641
17,30,9076,7.677782
17,30,9076,12.266688
17,30,9076,7.621121
17,30,9076,6.999502
17,30,9076,10.423972
17,30,9076,7.925571
17,30,9076,10.115745
17,30,9076,8.419653
17,30,9076,7.40059
17,30,9076,11.756992
17,30,9076,7.614001
17,30,9076,12.784518
17,30,9076,7.518683
17,30,9076,8.05554
17,30,9076,11.225093
17,30,9076,11.851362
17,30,9076,12.194218
17,30,9076,12.05242
17,30,9076,6.745619
17,30,9076,11.452118
17,30,9076,8.014834
17,30,9076,12.211404
17,30,9076,7.423514
17,30,9076,12.362819
17,30,9076,10.569326
17,30,9076,11.745078
17,30,9076,11.451504
17,30,9076,11.817118
17,30,9076,7.45043
17,30,9076,12.981419
17,30,9076,7.877925
17,30,9076,7.819787
17,30,9076,11.742479
17,30,9076,7.75139
17,30,9076,7.92458
17,30,9076,6.959154
17,30,9076,7.827126
17,30,9076,7.736499
17,30,9076,11.313888
17,30,9076,12.186249
17,30,9076,11.022468
17,30,9076,7.778756
17,30,9076,7.913403
17,30,9076,11.805412
17,30,9076,7.591599
17,30,9076,12.130804
17,30,9076,11.753834
17,30,9076,8.123701
17,30,9076,10.843395
17,30,9076,11.647225
17,30,9076,12.106273
17,30,9076,7.714918
17,30,9076,11.709193
17,30,9076,11.929606
17,30,9076,11.610149
17,30,9076,11.702971
17,30,9076,7.985225
17,30,9076,11.713021
17,30,9076,7.01698
17,30,9076,12.101635
17,30,9076,11.954278
17,30,9076,7.792967
17,30,9076,12.112156
17,30,9076,7.744186
17,30,9076,8.93961
17,30,9076,11.549472
17,30,9076,7.845997
17,30,9076,12.108005
17,30,9076,11.236825
17,30,9076,11.596069
17,30,9076,7.580208
17,30,9076,8.323615
17,30,9076,7.661335
17,30,9076,12.226093
17,30,9076,7.564899
17,30,9076,11.943698
17,30,9076,12.389538
17,30,9076,11.964265
17,30,9076,8.296757
17,30,9076,7.948931
17,30,9076,7.509762
17,30,9076,8.391136
17,30,9076,8.158135
17,30,9076,11.941153
17,30,9076,7.452206
17,30,9076,7.381699
17,30,9076,7.758827
17,30,9076,11.531736
17,30,9076,11.38908
17,30,9076,11.662315
17,30,9076,11.849384
17,30,9076,10.722489
17,30,9076,11.405522
17,30,9076,11.669291
17,30,9076,7.306148
17,30,9076,11.480541
17,30,9076,11.543775
17,30,9076,11.889816
17,30,9076,11.764967
17,30,9076,11.584651
17,30,9076,8.92078
17,30,9076,8.329206
17,30,9076,7.417337
17,30,9076,10.355117
17,30,9076,12.285619
17,30,9076,12.760403
17,30,9076,7.713969
17,30,9076,7.027213
17,30,9076,10.853579
17,30,9076,10.720169
17,30,9076,7.77664
17,30,9076,12.255544
17,30,9076,6.928607
17,30,9076,12.122183
17,30,9076,7.421557
17,30,9076,6.701203
17,30,9076,12.05219
17,30,9076,12.085223
17,30,9076,11.652879
17,30,9076,11.387441
17,30,9076,11.161833
17,30,9076,7.821721
17,30,9076,12.093193
17,30,9076,7.455835
17,30,9076,12.029843
17,30,9076,10.788866
17,30,9076,10.75035
17,30,9076,7.645208
17,30,9076,12.439028
17,30,9076,8.055626
17,30,9076,6.697925
17,30,9076,12.076099
17,30,9076,12.124073
17,30,9076,8.453934
17,30,9076,7.894087
17,30,9076,11.771131
17,30,9076,8.187619
17,30,9076,11.980201
17,30,9076,7.632892
17,30,9076,12.273648
17,30,9076,11.522558
17,30,9076,6.904239
17,30,9076,12.371313
17,30,9076,11.806644
17,30,9076,11.810646
17,30,9076,12.601933
17,30,9076,8.071207
17,30,9076,7.558543
17,30,9076,11.097982
17,30,9076,7.129587
17,30,9076,8.09386
17,30,9076,7.926089
17,30,9076,8.547791
17,30,9076,7.96863
17,30,9076,11.215956
17,30,9076,7.107885
17,30,9076,8.179389
17,30,9076,7.056215
17,30,9076,7.801416
17,30,9076,7.453218
17,30,9076,12.254371
17,30,9076,10.749134
17,30,9076,11.472016
17,30,9076,7.491003
17,30,9076,12.474572
17,30,9076,7.553377
17,30,9076,7.55448
17,30,9076,11.701883
17,30,9076,7.83915
17,30,9076,12.000607
17,30,9076,7.67098
17,30,9076,11.774507
17,30,9076,12.160467
17,30,9076,7.613363
17,30,9076,12.13635
17,30,9076,12.182039
17,30,9076,8.130371
17,30,9076,7.803131
17,30,9076,6.979647
17,30,9076,12.215365
17,30,9076,7.554121
17,30,9076,7.195666
17,30,9076,10.786723
17,30,9076,11.303123
17,30,9076,11.632399
17,30,9076,7.421941
17,30,9076,12.993928
17,30,9076,7.698982
17,30,9076,12.602008
17,30,9076,6.967351
17,30,9076,11.817424
17,30,9076,12.150058
17,30,9076,7.553817
17,30,9076,8.022761
17,30,9076,12.104406
17,30,9076,7.763325
17,30,9076,7.620134
17,30,9076,11.717265
17,30,9076,7.791053
17,30,9076,8.383409
17,30,9076,7.720722
17,30,9076,11.767068
17,30,9076,7.465217
17,30,9076,12.031139
17,30,9076,7.568508
17,30,9076,12.537098
17,30,9076,7.835737
17,30,9076,6.791994
17,30,9076,7.837903
17,30,9076,7.858246
17,30,9076,11.415281
17,30,9076,7.630955
17,30,9076,7.823625
17,30,9076,12.462547
17,30,9076,12.243458
17,30,9076,11.733245
17,30,9076,11.015773
17,30,9076,12.123518
17,30,9076,12.661858
17,30,9076,11.93469
17,30,9076,8.332436
17,30,9076,8.816452
17,30,9076,7.832997
17,30,9076,7.202584
17,30,9076,7.982351
17,30,9076,11.7025
17,30,9076,11.650454
17,30,9076,12.362164
17,30,9076,12.608445
17,30,9076,7.984378
17,30,9076,8.138461
17,30,9076,11.75957
17,30,9076,11.997799
17,30,9076,12.097552
17,30,9076,11.985839
17,30,9076,11.606298
17,30,9076,6.646701
17,30,9076,8.51956
17,30,9076,12.339771
17,30,9076,6.979207
17,30,9076,12.289779
17,30,9076,11.507677
17,30,9076,11.807072
17,30,9076,8.398726
17,30,9076,12.09414
17,30,9076,12.761021
17,30,9076,7.848616
17,30,9076,7.947869
17,30,9076,7.604143
17,30,9076,7.354105
17,30,9076,7.803688
17,30,9076,11.865448
17,30,9076,8.10092
17,30,9076,11.504111
17,30,9076,12.097634
17,30,9076,12.183446
17,30,9076,7.467928
17,30,9076,7.065136
17,30,9076,12.240235
17,30,9076,11.598479
17,30,9076,7.999027
17,30,9076,7.970967
17,30,9076,7.87074
17,30,9076,12.452758
17,30,9076,11.957651
17,30,9076,11.841997
17,30,9076,7.862949
17,30,9076,11.860222
17,30,9076,7.601687
17,30,9076,12.089018
17,30,9076,11.65779
17,30,9076,11.725237
17,30,9076,12.398337
17,30,9076,11.151067
17,30,9076,8.363799
17,30,9076,11.753024
17,30,9076,12.341011
17,30,9076,7.540598
17,30,9076,11.765595
17,30,9076,12.195149
17,30,9076,7.929717
17,30,9076,12.295661
17,30,9076,8.292805
17,30,9076,11.972634
17,30,9076,7.479785
17,30,9076,8.295666
17,30,9076,7.760459
17,30,9076,11.32162
17,30,9076,8.025023
17,30,9076,8.142382
17,30,9076,7.449439
17,30,9076,11.774696
17,30,9076,7.615536
17,30,9076,7.556139
17,30,9076,8.046154
17,30,9076,7.400484
17,30,9076,7.75591
17,30,9076,7.961034
17,30,9076,12.220461
17,30,9076,12.519379
17,30,9076,11.670061
17,30,9076,6.631719
17,30,9076,7.659994
17,30,9076,7.461849
17,30,9076,6.960101
17,30,9076,12.514342
17,30,9076,12.200356
5,30,14095,1.373533
5,30,14095,0.829625
5,30,14095,1.398523
5,30,14095,1.479656
5,30,14095,1.253788
5,30,14095,1.368345
5,30,14095,1.47378
5,30,14095,1.403063
5,30,14095,1.187448
5,30,14095,0.996992
5,30,14095,1.596602
5,30,14095,1.461825
5,30,14095,1.17408
5,30,14095,1.527842
5,30,14095,1.420991
5,30,14095,1.128018
5,30,14095,1.310619
5,30,14095,1.538037
5,30,14095,1.401792
5,30,14095,1.281728
5,30,14095,1.043145
5,30,14095,0.803141
5,30,14095,1.102002
5,30,14095,1.412779
5,30,14095,0.979373
5,30,14095,1.391752
5,30,14095,1.4637
5,30,14095,1.252251
5,30,14095,1.435486
5,30,14095,1.054369
5,30,14095,1.359132
5,30,14095,1.501165
5,30,14095,1.372697
5,30,14095,1.033259
5,30,14095,1.483216
5,30,14095,1.289458
5,30,14095,1.388535
5,30,14095,1.37325
5,30,14095,1.423947
5,30,14095,1.641727
5,30,14095,1.582135
5,30,14095,1.457494
5,30,14095,1.663259
5,30,14095,1.075266
5,30,14095,1.334146
5,30,14095,1.580171
5,30,14095,1.015484
4,30,13923,2.535694
4,30,13923,2.008557
4,30,13923,2.376612
4,30,13923,1.704353
4,30,13923,1.595318
4,30,13923,2.369308
4,30,13923,1.744187
4,30,13923,2.237994
4,30,13923,2.412175
4,30,13923,1.901627
4,30,13923,1.769481
4,30,13923,2.492372
4,30,13923,2.495783
4,30,13923,1.553108
4,30,13923,1.975219
4,30,13923,2.089434
4,30,13923,2.441814
4,30,13923,2.589418
4,30,13923,2.908407
4,30,13923,2.193268
4,30,13923,1.831536
4,30,13923,2.286993
4,30,13923,1.746978
4,30,13923,2.641031
4,30,13923,2.588203
4,30,13923,1.974934
4,30,13923,2.200244
4,30,13923,1.717377
4,30,13923,2.724235
4,30,13923,2.395996
4,30,13923,2.572096
4,30,13923,2.395691
4,30,13923,2.490679
4,30,13923,2.530732
4,30,13923,2.416799
4,30,13923,1.753291
4,30,13923,2.603612
4,30,13923,2.01274
4,30,13923,2.568134
4,30,13923,2.568268
104,30,3673,2.180593
104,30,3673,2.359972
104,30,3673,2.081571
104,30,3673,2.573032
104,30,3673,2.017966
104,30,3673,2.249465
104,30,3673,2.503316
104,30,3673,1.358163
104,30,3673,2.816179
104,30,3673,2.370556
104,30,3673,1.730959
104,30,3673,1.391633
104,30,3673,2.34465
104,30,3673,2.309464
104,30,3673,2.249181
104,30,3673,2.263123
104,30,3673,2.614314
104,30,3673,1.781516
104,30,3673,1.290552
104,30,3673,2.195365
4,30,13923,2.962785
4,30,13923,2.454287
4,30,13923,2.790778
4,30,13923,2.802422
4,30,13923,2.643732
4,30,13923,2.767566
4,30,13923,2.928737
4,30,13923,3.193491
4,30,13923,2.72913
4,30,13923,3.053512
4,30,13923,2.815683
4,30,13923,2.90085
4,30,13923,2.852773
4,30,13923,2.86894
4,30,13923,2.975876
4,30,13923,2.652089
4,30,13923,2.845009
4,30,13923,2.914542
4,30,13923,2.897827
4,30,13923,2.371236
4,30,13923,2.956579
4,30,13923,3.075696
4,30,13923,2.793144
99,30,4407,3.745992
99,30,4407,3.146794
99,30,4407,2.4174
99,30,4407,2.974433
99,30,4407,3.934361
99,30,4407,3.672325
99,30,4407,2.877027
99,30,4407,3.676212
99,30,4407,2.958908
99,30,4407,3.259189
99,30,4407,2.546761
99,30,4407,2.641013
99,30,4407,3.362216
99,30,4407,3.677661
99,30,4407,3.462016
99,30,4407,3.446778
99,30,4407,2.387784
99,30,4407,3.299481
99,30,4407,3.489994
99,30,4407,3.170745
99,30,4407,3.475521
99,30,4407,3.050798
99,30,4407,3.375002
99,30,4407,3.504191
99,30,4407,2.987143
99,30,4407,3.418932
99,30,4407,3.46197
99,30,4407,3.57552
99,30,4407,3.618645
99,30,4407,3.13578
99,30,4407,3.451976
99,30,4407,3.170675
99,30,4407,3.68328
99,30,4407,3.477864
99,30,4407,3.045101
99,30,4407,3.323008
99,30,4407,2.788183
99,30,4407,3.757865
99,30,4407,3.166404
99,30,4407,3.293787
99,30,4407,2.783864
99,30,4407,3.337206
99,30,4407,3.220124
99,30,4407,3.630599
99,30,4407,2.34115
99,30,4407,3.12345
99,30,4407,2.219969
99,30,4407,3.569862
99,30,4407,3.732482
99,30,4407,2.542025
99,30,4407,3.026635
99,30,4407,2.571487
99,30,4407,3.688601
99,30,4407,2.32271
99,30,4407,3.720805
99,30,4407,2.698335
99,30,4407,3.419958
99,30,4407,3.009059
99,30,4407,2.996811
99,30,4407,3.339984
99,30,4407,3.43504
99,30,4407,3.914888
99,30,4407,2.622027
99,30,4407,3.374466
99,30,4407,2.955092
99,30,4407,3.867102
99,30,4407,3.005922
99,30,4407,3.251332
99,30,4407,2.605219
99,30,4407,3.161031
99,30,4407,2.904096
99,30,4407,2.671987
99,30,4407,3.176023
99,30,4407,3.659579
99,30,4407,3.756892
99,30,4407,3.217355
99,30,4407,2.356253
99,30,4407,2.995647
99,30,4407,3.854542
99,30,4407,3.249234
99,30,4407,3.534008
99,30,4407,3.551538
99,30,4407,3.181437
99,30,4407,3.058937
99,30,4407,3.665333
99,30,4407,3.137277
99,30,4407,3.271705
99,30,4407,3.154383
99,30,4407,3.662209
99,30,4407,3.285237
99,30,4407,2.703485
99,30,4407,3.262856
99,30,4407,3.653416
99,30,4407,2.375632
99,30,4407,2.769568
99,30,4407,2.70294
99,30,4407,2.356749
99,30,4407,3.559546
99,30,4407,2.725833
99,30,4407,3.131852
99,30,4407,3.394397
99,30,4407,2.572598
99,30,4407,3.533794
99,30,4407,3.610459
99,30,4407,3.095035
99,30,4407,3.269531
99,30,4407,3.263042
99,30,4407,2.930017
99,30,4407,3.138948
99,30,4407,2.659059
99,30,4407,2.797669
99,30,4407,2.71892
99,30,4407,3.266997
99,30,4407,2.558437
99,30,4407,2.93673
99,30,4407,2.859581
99,30,4407,2.97214
99,30,4407,3.290169
99,30,4407,2.650277
99,30,4407,3.376437
99,30,4407,3.00962
99,30,4407,3.025879
99,30,4407,3.097162
99,30,4407,3.254289
99,30,4407,3.170415
99,30,4407,3.630059
99,30,4407,3.420672
99,30,4407,2.702377
99,30,4407,3.628286
99,30,4407,3.295965
99,30,4407,3.111752
99,30,4407,2.259674
99,30,4407,3.652551
99,30,4407,3.135122
99,30,4407,2.934743
99,30,4407,3.696873
99,30,4407,3.725847
99,30,4407,1.865529
99,30,4407,3.059213
99,30,4407,2.895398
99,30,4407,3.326303
99,30,4407,2.853939
99,30,4407,2.998657
99,30,4407,3.527136
99,30,4407,3.468741
99,30,4407,2.655177
99,30,4407,2.90894
99,30,4407,2.65432
99,30,4407,3.233002
99,30,4407,3.660187
99,30,4407,3.630676
99,30,4407,3.375452
99,30,4407,3.180399
99,30,4407,2.640347
99,30,4407,3.655319
99,30,4407,2.880031
99,30,4407,3.819538
99,30,4407,2.990296
99,30,4407,2.849882
99,30,4407,2.980824
99,30,4407,2.637174
99,30,4407,2.921242
99,30,4407,2.874389
99,30,4407,3.294442
99,30,4407,2.506279
99,30,4407,2.339789
99,30,4407,3.659344
99,30,4407,3.603504
99,30,4407,3.896569
99,30,4407,3.04164
99,30,4407,3.168969
99,30,4407,2.825882
99,30,4407,2.905548
99,30,4407,2.981489
99,30,4407,2.923646
99,30,4407,2.230213
99,30,4407,2.953061
99,30,4407,2.555855
99,30,4407,2.108144
99,30,4407,3.692594
99,30,4407,3.762146
99,30,4407,3.273154
99,30,4407,3.388375
99,30,4407,2.942289
99,30,4407,3.805083
99,30,4407,3.282925
99,30,4407,2.579357
99,30,4407,3.045528
99,30,4407,3.171433
99,30,4407,2.63876
99,30,4407,3.04057
99,30,4407,4.101749
99,30,4407,3.220687
99,30,4407,3.476392
99,30,4407,2.559649
99,30,4407,2.133352
99,30,4407,3.338066
99,30,4407,3.145708
99,30,4407,3.173103
99,30,4407,3.398933
99,30,4407,3.107142
99,30,4407,3.029882
99,30,4407,3.325032
99,30,4407,2.858104
99,30,4407,3.374921
99,30,4407,3.611404
99,30,4407,2.577612
99,30,4407,2.738675
99,30,4407,3.236381
99,30,4407,3.544868
99,30,4407,2.573989
99,30,4407,2.434442
99,30,4407,2.571152
99,30,4407,2.622105
99,30,4407,2.030639
99,30,4407,3.463365
99,30,4407,3.825279
99,30,4407,3.398285
99,30,4407,3.635762
99,30,4407,3.503844
99,30,4407,3.619383
99,30,4407,1.976847
99,30,4407,3.187943
99,30,4407,3.202293
99,30,4407,3.235109
99,30,4407,3.346301
99,30,4407,3.541619
99,30,4407,3.495688
99,30,4407,3.074186
99,30,4407,3.690731
99,30,4407,3.026977
99,30,4407,2.78835
99,30,4407,2.304493
99,30,4407,3.403142
99,30,4407,3.416051
99,30,4407,2.519775
99,30,4407,2.998816
99,30,4407,3.66225
99,30,4407,2.554053
99,30,4407,2.331581
99,30,4407,2.888232
99,30,4407,3.36812
99,30,4407,2.476293
99,30,4407,3.3693
99,30,4407,2.648486
99,30,4407,3.451802
99,30,4407,3.39388
99,30,4407,3.013432
99,30,4407,3.563039
99,30,4407,3.126344
99,30,4407,1.887104
99,30,4407,2.536287
99,30,4407,2.678559
99,30,4407,3.392223
99,30,4407,2.967158
99,30,4407,3.769289
99,30,4407,3.096406
99,30,4407,2.507299
99,30,4407,3.150918
99,30,4407,3.789148
99,30,4407,3.014968
99,30,4407,3.472053
99,30,4407,3.533732
99,30,4407,3.116362
99,30,4407,3.228248
99,30,4407,3.612211
99,30,4407,3.039512
99,30,4407,3.11986
99,30,4407,2.270348
99,30,4407,2.993423
99,30,4407,3.69161
99,30,4407,3.43755
99,30,4407,2.504556
99,30,4407,2.876231
99,30,4407,2.450729
99,30,4407,3.821548
99,30,4407,3.550687
99,30,4407,3.57164
99,30,4407,3.545851
99,30,4407,3.704009
99,30,4407,3.101454
99,30,4407,2.323879
99,30,4407,2.184926
99,30,4407,3.538227
99,30,4407,3.660454
99,30,4407,2.454381
99,30,4407,3.337679
99,30,4407,3.831284
99,30,4407,3.376563
99,30,4407,3.131398
99,30,4407,2.752002
99,30,4407,3.112771
99,30,4407,2.558913
99,30,4407,2.877579
99,30,4407,3.179305
99,30,4407,2.929538
99,30,4407,2.752133
99,30,4407,2.698968
99,30,4407,3.217129
99,30,4407,3.189971
99,30,4407,2.746686
99,30,4407,2.390424
99,30,4407,2.60911
99,30,4407,3.802662
99,30,4407,3.25643
99,30,4407,3.604301
99,30,4407,3.36568
99,30,4407,3.008205
99,30,4407,2.7931
99,30,4407,3.426647
99,30,4407,3.481793
99,30,4407,3.128704
99,30,4407,3.601809
99,30,4407,3.446318
99,30,4407,3.582447
99,30,4407,3.009528
99,30,4407,3.123058
99,30,4407,2.212594
99,30,4407,3.605197
99,30,4407,3.151435
99,30,4407,3.474325
99,30,4407,3.425859
99,30,4407,3.063239
99,30,4407,2.990669
99,30,4407,3.593077
99,30,4407,2.559238
99,30,4407,3.00708
99,30,4407,3.337194
99,30,4407,2.582403
99,30,4407,3.020522
99,30,4407,3.159332
99,30,4407,3.042988
99,30,4407,3.403307
99,30,4407,3.234002
99,30,4407,2.798205
99,30,4407,3.271757
99,30,4407,3.218191
99,30,4407,2.256398
99,30,4407,3.523027
99,30,4407,2.800513
99,30,4407,3.686637
99,30,4407,3.091893
99,30,4407,3.657894
99,30,4407,3.445318
99,30,4407,2.665986
99,30,4407,3.486936
99,30,4407,3.478325
99,30,4407,2.76594
99,30,4407,2.378439
99,30,4407,3.672396
99,30,4407,2.755472
99,30,4407,2.458913
99,30,4407,3.671549
99,30,4407,3.180473
99,30,4407,2.751124
99,30,4407,3.03746
99,30,4407,2.984481
99,30,4407,3.22748
99,30,4407,3.234415
99,30,4407,3.713767
99,30,4407,3.34812
99,30,4407,3.790767
99,30,4407,3.488838
99,30,4407,3.023371
99,30,4407,3.432696
99,30,4407,4.133688
99,30,4407,3.725271
99,30,4407,3.746178
99,30,4407,2.657249
99,30,4407,3.427139
99,30,4407,3.263833
99,30,4407,3.027434
99,30,4407,2.746982
99,30,4407,3.874723
99,30,4407,3.412015
99,30,4407,3.522647
99,30,4407,2.873658
99,30,4407,3.164717
99,30,4407,3.13721
99,30,4407,3.808765
99,30,4407,2.70385
99,30,4407,3.278657
99,30,4407,3.65253
99,30,4407,2.865018
99,30,4407,3.19275
99,30,4407,3.291754
99,30,4407,3.703796
99,30,4407,3.844725
99,30,4407,2.509763
99,30,4407,3.508026
99,30,4407,3.361276
99,30,4407,2.677395
99,30,4407,3.344915
99,30,4407,3.238851
99,30,4407,3.49433
99,30,4407,3.333799
99,30,4407,3.263126
99,30,4407,2.737922
99,30,4407,3.728548
99,30,4407,3.546017
99,30,4407,2.43484
99,30,4407,2.932274
99,30,4407,2.98469
99,30,4407,2.641901
99,30,4407,3.271551
99,30,4407,3.809381
99,30,4407,3.881954
99,30,4407,3.632316
99,30,4407,3.090327
99,30,4407,2.971901
99,30,4407,2.647679
99,30,4407,3.003392
99,30,4407,2.088437
99,30,4407,3.186751
99,30,4407,3.344594
99,30,4407,3.533336
99,30,4407,3.169122
99,30,4407,3.216797
99,30,4407,2.908363
99,30,4407,2.996101
99,30,4407,3.144468
99,30,4407,2.844147
99,30,4407,3.78834
99,30,4407,3.168418
99,30,4407,3.3958
99,30,4407,3.571023
99,30,4407,3.480128
99,30,4407,3.290114
99,30,4407,2.664791
99,30,4407,2.874741
99,30,4407,2.988954
99,30,4407,3.589244
99,30,4407,3.791316
99,30,4407,2.838584
99,30,4407,2.16216
99,30,4407,3.792763
99,30,4407,2.91247
99,30,4407,2.808531
99,30,4407,3.394424
99,30,4407,3.561977
99,30,4407,2.303804
99,30,4407,3.163917
99,30,4407,2.40023
99,30,4407,2.97125
99,30,4407,3.512598
99,30,4407,3.555488
99,30,4407,2.867
99,30,4407,4.082259
99,30,4407,3.536305
99,30,4407,3.334837
99,30,4407,3.048156
99,30,4407,2.712138
99,30,4407,3.135007
99,30,4407,3.300643
99,30,4407,2.953957
99,30,4407,3.577686
99,30,4407,3.106703
99,30,4407,3.023757
99,30,4407,3.054295
99,30,4407,3.415092
99,30,4407,3.067708
99,30,4407,3.447693
99,30,4407,3.490915
99,30,4407,2.947924
99,30,4407,2.631831
99,30,4407,3.037186
99,30,4407,3.04351
99,30,4407,2.6067
99,30,4407,2.817681
99,30,4407,3.086756
99,30,4407,2.936679
99,30,4407,4.124428
99,30,4407,3.764699
99,30,4407,2.866736
99,30,4407,2.228682
99,30,4407,3.068924
99,30,4407,3.914354
99,30,4407,3.486991
99,30,4407,3.453906
99,30,4407,3.856928
99,30,4407,3.646061
99,30,4407,2.670949
99,30,4407,3.214425
99,30,4407,2.808282
99,30,4407,2.744223
99,30,4407,3.2655
99,30,4407,2.097717
99,30,4407,3.387479
99,30,4407,2.479959
99,30,4407,3.184736
99,30,4407,3.79163
99,30,4407,3.460496
99,30,4407,3.42132
99,30,4407,2.542631
99,30,4407,3.626498
99,30,4407,3.200365
99,30,4407,3.311542
99,30,4407,2.626191
99,30,4407,3.229208
99,30,4407,3.275738
99,30,4407,3.411249
99,30,4407,3.168208
99,30,4407,3.423746
99,30,4407,2.790569
99,30,4407,2.918396
99,30,4407,3.286939
99,30,4407,3.458497
99,30,4407,2.5091
99,30,4407,2.018626
99,30,4407,3.431738
99,30,4407,2.830819
99,30,4407,2.536801
99,30,4407,2.731615
99,30,4407,2.045848
99,30,4407,2.98074
96,30,13436,0.46719
96,30,13436,0.524742
96,30,13436,0.891789
96,30,13436,0.538324
96,30,13436,0.523958
62,30,8266,10.13032
62,30,8266,10.930373
62,30,8266,9.644044
63,30,13833,3.063973
63,30,13833,3.030235
63,30,13833,3.055127
63,30,13833,3.330036
63,30,13833,3.080197
63,30,13833,2.955089
63,30,13833,2.909653
63,30,13833,3.150547
63,30,13833,2.668712
63,30,13833,2.987374
63,30,13833,2.58157
63,30,13833,3.042294
63,30,13833,2.98117
63,30,13833,2.954851
63,30,13833,3.188585
63,30,13833,2.573204
63,30,13833,3.291002
63,30,13833,3.255159
63,30,13833,3.380941
63,30,13833,3.131179
63,30,13833,3.20032
63,30,13833,2.400591
63,30,13833,3.06853
63,30,13833,3.056312
63,30,13833,3.047517
63,30,13833,2.909252
63,30,13833,2.659467
63,30,13833,3.257465
63,30,13833,2.94729
63,30,13833,2.993544
63,30,13833,3.012304
63,30,13833,3.256765
63,30,13833,2.447709
63,30,13833,3.528969
63,30,13833,3.319851
63,30,13833,2.968708
63,30,13833,3.259739
63,30,13833,3.08668
63,30,13833,3.240274
63,30,13833,3.337999
63,30,13833,3.334692
63,30,13833,3.352048
63,30,13833,3.221867
63,30,13833,3.303483
63,30,13833,3.137755
63,30,13833,3.128436
63,30,13833,2.909895
63,30,13833,3.227749
63,30,13833,3.257187
63,30,13833,2.882827
63,30,13833,3.243892
63,30,13833,2.813257
63,30,13833,3.289281
63,30,13833,2.930996
63,30,13833,3.458837
63,30,13833,2.757741
63,30,13833,3.148785
63,30,13833,3.114567
63,30,13833,2.734825
63,30,13833,3.130144
63,30,13833,3.237522
63,30,13833,3.068529
63,30,13833,2.933176
63,30,13833,3.366257
63,30,13833,2.739338
63,30,13833,3.392448
63,30,13833,2.734474
63,30,13833,2.83725
63,30,13833,3.161701
63,30,13833,3.228514
63,30,13833,3.35211
63,30,13833,3.108659
63,30,13833,2.655777
63,30,13833,3.250295
63,30,13833,3.452139
63,30,13833,2.989859
63,30,13833,3.138058
63,30,13833,3.193134
63,30,13833,2.88555
63,30,13833,2.732026
63,30,13833,2.925685
63,30,13833,3.005813
63,30,13833,3.170673
63,30,13833,2.952414
63,30,13833,2.95621
63,30,13833,3.041496
63,30,13833,3.330124
63,30,13833,3.059653
63,30,13833,2.556358
63,30,13833,3.209239
63,30,13833,2.624384
63,30,13833,3.145738
63,30,13833,3.289716
63,30,13833,3.036836
63,30,13833,3.209191
63,30,13833,2.418848
63,30,13833,3.18551
63,30,13833,3.391511
63,30,13833,3.286556
63,30,13833,3.166881
63,30,13833,3.226701
63,30,13833,3.015869
63,30,13833,3.050447
63,30,13833,3.491513
63,30,13833,3.366858
63,30,13833,3.203327
63,30,13833,3.312776
63,30,13833,3.118699
63,30,13833,3.24531
63,30,13833,3.1937
63,30,13833,3.041758
63,30,13833,2.46227
63,30,13833,3.196918
63,30,13833,2.608504
63,30,13833,3.421394
63,30,13833,3.218353
63,30,13833,3.355251
63,30,13833,3.116276
63,30,13833,3.289911
63,30,13833,3.191405
63,30,13833,3.291503
63,30,13833,2.485256
63,30,13833,2.796096
63,30,13833,3.238435
63,30,13833,2.988362
63,30,13833,2.530037
63,30,13833,3.295206
63,30,13833,2.872164
63,30,13833,3.016127
63,30,13833,2.741603
63,30,13833,3.134083
63,30,13833,3.242635
63,30,13833,3.302897
63,30,13833,2.612058
63,30,13833,2.440828
63,30,13833,3.147746
63,30,13833,3.050355
63,30,13833,3.50534
63,30,13833,3.143732
63,30,13833,3.074035
63,30,13833,3.225502
63,30,13833,2.861155
63,30,13833,3.112213
63,30,13833,3.272358
63,30,13833,2.479321
63,30,13833,3.301996
63,30,13833,3.077657
63,30,13833,3.230845
68,30,11239,13.201428
68,30,11239,11.723151
68,30,11239,13.068357
68,30,11239,12.865368
68,30,11239,12.482215
68,30,11239,12.97638
68,30,11239,12.470014
68,30,11239,12.685873
68,30,11239,11.774443
68,30,11239,12.676064
68,30,11239,11.103433
68,30,11239,12.796491
68,30,11239,14.311036
68,30,11239,12.77052
68,30,11239,12.867165
68,30,11239,13.963636
